,city,company,country,date,expired,formattedLocation,formattedLocationFull,formattedRelativeTime,indeedApply,jobkey,jobtitle,latitude,longitude,onmousedown,snippet,source,sponsored,state,stations,url
263,Fresno,The Photonics Group,US,"Fri, 10 Feb 2017 19:21:26 GMT",False,"Fresno, CA","Fresno, CA",18 days ago,False,35c71fe6db974986,Ceramic Process Engineer,36.747253,-119.76923,"indeed_clk(this,'3820');",A process engineer with direct experience in the formulation of conductive paints and in thick-film metallization processes for aluminum oxide (Al2O3) <b>materials</b>...,MRINetwork,False,CA,,http://www.indeed.com/viewjob?jk=35c71fe6db974986&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQVhxA74YmzFRbKdDAI2_cMep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kdnea15od8l
264,Milpitas,Headway Technologies,US,"Fri, 24 Feb 2017 01:42:38 GMT",False,"Milpitas, CA","Milpitas, CA 95035",5 days ago,True,a394bfc5f9a1d6bb,CMP Manufacturing Engineer,37.42571,-121.89117,"indeed_clk(this,'3820');","Bachelor's degree in Chemistry, Chemical or Electrical Engineering, <b>Materials</b> <b>Science</b>, or Physics and/or equivalent relevant experience....",Headway Technologies,False,CA,,http://www.indeed.com/viewjob?jk=a394bfc5f9a1d6bb&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQVhxA74YmzFRbKdDAI2_cMep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kdnea15od8l
265,Huntington Beach,Element Materials Technology,US,"Sat, 19 Nov 2016 18:16:13 GMT",False,"Huntington Beach, CA","Huntington Beach, CA",30+ days ago,False,92091b531fb01584,Low Cycle Fatigue Polisher Technician,33.65934,-117.99451,"indeed_clk(this,'3820');","As the fastest growing <b>Materials</b> and Product Qualification Testing Companyoperating in the global Testing Inspection and Certification (TIC) sector,Element...",Element Materials Technology,False,CA,,http://www.indeed.com/viewjob?jk=92091b531fb01584&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQVhxA74YmzFRbKdDAI2_cMep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kdnea15od8l
266,El Segundo,The Aerospace Corporation,US,"Mon, 27 Feb 2017 20:07:07 GMT",False,"El Segundo, CA","El Segundo, CA 90245",1 day ago,False,8391d70c8fd82187,Cloud Systems Intern,33.91401,-118.38097,"indeed_clk(this,'3820');","Currently enrolled in or recently graduated with a degree in physics, chemistry, <b>materials</b> <b>science</b>, electrical engineering, or a closely related field....",The Aerospace Corporation,False,CA,,http://www.indeed.com/viewjob?jk=8391d70c8fd82187&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQVhxA74YmzFRbKdDAI2_cMep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kdnea15od8l
267,San Jose,Western Digital,US,"Fri, 09 Dec 2016 03:07:22 GMT",False,"San Jose, CA","San Jose, CA 95138",30+ days ago,False,e6eb87918bb401bb,"Senior Principle Engineer, Product Design Engineering",37.247845,-121.777374,"indeed_clk(this,'3820');","PhD or MS+ 5 yrs experience in EE, Physics, <b>Materials</b> <b>Science</b>, or related field.Experience:. Essential Duties and Responsibilities:....",Western Digital,False,CA,,http://www.indeed.com/viewjob?jk=e6eb87918bb401bb&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQVhxA74YmzFRbKdDAI2_cMep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kdnea15od8l
268,San Diego,ACADIA Pharmaceuticals Inc.,US,"Tue, 17 Jan 2017 03:10:11 GMT",False,"San Diego, CA","San Diego, CA 92121",30+ days ago,False,bda465d4bf2359b5,"Associate Director, Formulation Development",32.902462,-117.220505,"indeed_clk(this,'3820');","Advanced degree in Pharmaceutical Sciences, Chemistry, Chemical Engineering, <b>Materials</b> <b>Science</b>, or related field....",ACADIA Pharmaceuticals Inc.,False,CA,,http://www.indeed.com/viewjob?jk=bda465d4bf2359b5&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQVhxA74YmzFRbKdDAI2_cMep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kdnea15od8l
269,Fremont,"Essai, Inc.",US,"Fri, 24 Feb 2017 06:24:35 GMT",False,"Fremont, CA","Fremont, CA",4 days ago,False,342a02a14ecb70b4,Jr. Mechanical Engineer (Design Checker),37.546703,-121.98351,"indeed_clk(this,'3820');","He/She must be capable of understanding mechanism design, dimensioning complex geometry, measurement standards, and have a general understanding of force...",Localwise,False,CA,,http://www.indeed.com/viewjob?jk=342a02a14ecb70b4&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQVhxA74YmzFRbKdDAI2_cMep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kdnea15od8l
270,South San Francisco,Thermo Fisher Scientific,US,"Sat, 21 Jan 2017 11:09:24 GMT",False,"South San Francisco, CA","South San Francisco, CA 94083",30+ days ago,False,88c7890e0c7ff70a,Sr Patent Agent,37.642857,-122.40659,"indeed_clk(this,'3820');","An advanced degree in electrical engineering, mechanical engineering, physics, <b>materials</b> <b>science</b>, chemical engineering, or a closely related field;...",Thermo Fisher Scientific,False,CA,,http://www.indeed.com/viewjob?jk=88c7890e0c7ff70a&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQVhxA74YmzFRbKdDAI2_cMep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kdnea15od8l
271,Livermore,"FormFactor/Cascade Microtech, A FormFactor Company",US,"Sat, 03 Dec 2016 07:20:39 GMT",False,"Livermore, CA","Livermore, CA 94551",30+ days ago,True,445f9d1af039a311,"Process Engineer, Electroplating",37.728024,-121.68681,"indeed_clk(this,'3820');","In Electrochemistry, Chemical Engineering, <b>Materials</b> <b>Science</b>, or related field required. General familiarity with other standard MEMS unit processes and/or...","FormFactor/Cascade Microtech, A FormFactor Company",False,CA,,http://www.indeed.com/viewjob?jk=445f9d1af039a311&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQVhxA74YmzFRbKdDAI2_cMep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kdnea15od8l
272,Rancho Dominguez,Element Materials Technology,US,"Sat, 19 Nov 2016 18:16:08 GMT",False,"Rancho Dominguez, CA","Rancho Dominguez, CA",30+ days ago,False,6f0f7b5b71a8587d,Quality Engineer,33.89011,-118.23627,"indeed_clk(this,'3820');","As the fastest growing <b>Materials</b> and Product Qualification Testing Companyoperating in the global Testing Inspection and Certification (TIC) sector,Element...",Element Materials Technology,False,CA,,http://www.indeed.com/viewjob?jk=6f0f7b5b71a8587d&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQVhxA74YmzFRbKdDAI2_cMep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kdnea15od8l
273,Fremont,Tesla Motors,US,"Thu, 23 Feb 2017 11:57:56 GMT",False,"Fremont, CA","Fremont, CA 94538",5 days ago,False,587f8ac190c5b577,Materials Test Lab Technician,37.493526,-121.94216,"indeed_clk(this,'3820');","An Associate Degree in <b>Materials</b> Engineering, <b>Materials</b> <b>Science</b>, Metallurgy, Polymer Technology or an appropriate equivalent....",Tesla Motors,False,CA,,http://www.indeed.com/viewjob?jk=587f8ac190c5b577&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQVhxA74YmzFRbKdDAI2_cMep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kdnea15od8l
274,San Jose,Invensas Corporation,US,"Thu, 15 Dec 2016 22:08:48 GMT",False,"San Jose, CA","San Jose, CA",30+ days ago,False,91da70f0be477094,Senior Engineer: Metrology and Failure Analysis,37.337914,-121.89011,"indeed_clk(this,'3820');","In <b>materials</b> <b>science</b>, electrical engineering, or mechanical engineering. Qualifications &amp; Experience Have a deep understanding of the physics of <b>materials</b> with...",Invensas Corporation,False,CA,,http://www.indeed.com/viewjob?jk=91da70f0be477094&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQVhxA74YmzFRbKdDAI2_cMep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kdnea15od8l
275,Corning,Corning,US,"Wed, 08 Feb 2017 10:08:04 GMT",False,"Corning, CA","Corning, CA",20 days ago,False,1e73710417069cd7,Opto-Mechanical Engineer,39.925823,-122.17583,"indeed_clk(this,'4084');","CWTC leverages expertise in <b>materials</b> <b>science</b> and processing into the areas of optoelectronics, sensors, novel display applications and high-speed electronics....",Corning,False,CA,,http://www.indeed.com/viewjob?jk=1e73710417069cd7&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQs68okFVhmKHfSHv6bBAAUep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kdvn1bt94rl
276,,"MNF Global, LLC",US,"Fri, 10 Feb 2017 22:07:24 GMT",False,"Orange County, CA","Orange County, CA",18 days ago,False,864221825668ece3,Patent Associate- Chemistry,33.697803,-117.76373,"indeed_clk(this,'4084');",The S. Cal office of a large firm seeks a Patent Associate to assist with patent preparation and prosecution matters. The ideal candidate will have 3-5 years,Leopard Solutions,False,CA,,http://www.indeed.com/viewjob?jk=864221825668ece3&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQs68okFVhmKHfSHv6bBAAUep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kdvn1bt94rl
277,Palo Alto,D-Wave Systems Inc.,US,"Fri, 02 Dec 2016 22:08:20 GMT",False,"Palo Alto, CA","Palo Alto, CA 94303",30+ days ago,False,6589f95a4315a69d,Senior Integration Engineer (Palo Alto),37.445667,-122.11857,"indeed_clk(this,'4084');","Minimum Bachelor’s degree in Physics, Chemistry, Electrical Engineering, Chemical Engineering, or <b>Materials</b> <b>Science</b> ( Master's or Ph.D....",D-Wave Systems Inc.,False,CA,,http://www.indeed.com/viewjob?jk=6589f95a4315a69d&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQs68okFVhmKHfSHv6bBAAUep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kdvn1bt94rl
278,Santa Barbara,University of California Santa Barbara,US,"Mon, 21 Nov 2016 16:27:51 GMT",False,"Santa Barbara, CA","Santa Barbara, CA",30+ days ago,False,cc8700dacf6144d5,Postdoctoral Scholar in Bioinformatics and Synthetic Biology,34.42033,-119.6978,"indeed_clk(this,'4084');","These teams develop biologically inspired, revolutionary technological innovations in systems and synthetic biology, <b>materials</b> <b>science</b> and engineering,...",University of California Santa Barbara,False,CA,,http://www.indeed.com/viewjob?jk=cc8700dacf6144d5&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQs68okFVhmKHfSHv6bBAAUep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kdvn1bt94rl
279,Santa Clara,Huawei,US,"Fri, 18 Nov 2016 03:06:55 GMT",False,"Santa Clara, CA","Santa Clara, CA",30+ days ago,False,afd6c3d0f6c6eb9d,Senior Staff Engineer-ROS,37.35165,-121.95055,"indeed_clk(this,'4084');","In <b>Materials</b> <b>Science</b>, Mechanical Engineering, Electrical Engineering, or other related degrees. Senior Starff Engineer – ROS....",Huawei,False,CA,,http://www.indeed.com/viewjob?jk=afd6c3d0f6c6eb9d&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQs68okFVhmKHfSHv6bBAAUep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kdvn1bt94rl
280,San Leandro,Energy Recovery,US,"Tue, 13 Dec 2016 18:27:45 GMT",False,"San Leandro, CA","San Leandro, CA 94577",30+ days ago,False,58da29a64030d60f,"Quality Engineer - San Leandro, CA",37.707825,-122.185524,"indeed_clk(this,'4084');","Skills &amp;Requirements BS/A in an applicable technical field (industrial engineering, quality, mechanical engineering, <b>materials</b> <b>science</b> engineering) Minimum 3...",Energy Recovery,False,CA,,http://www.indeed.com/viewjob?jk=58da29a64030d60f&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQs68okFVhmKHfSHv6bBAAUep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kdvn1bt94rl
281,Newport Beach,Jim Kay & Associates,US,"Thu, 12 Jan 2017 09:12:38 GMT",False,"Newport Beach, CA","Newport Beach, CA",30+ days ago,True,d149b5d53fdc83cf,Development Scientist,33.618134,-117.92857,"indeed_clk(this,'4084');","Degree in Chemistry, Chemical Engineering, <b>Materials</b> <b>Science</b>, or other relevant discipline plus 3+ years of experience in the areas of optical/display <b>materials</b>...",Jim Kay & Associates,False,CA,,http://www.indeed.com/viewjob?jk=d149b5d53fdc83cf&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQs68okFVhmKHfSHv6bBAAUep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kdvn1bt94rl
282,Santa Barbara,Apeel Sciences,US,"Tue, 14 Feb 2017 18:06:41 GMT",False,"Santa Barbara, CA","Santa Barbara, CA",14 days ago,False,cddf73b60d2db964,Regulatory Specialist (Food/Environmental),34.42033,-119.6978,"indeed_clk(this,'4084');","We are committed to being a technological and environmental trailblazer at the interface between the agricultural, <b>materials</b> <b>science</b>, chemistry, biotechnology,...",Apeel Sciences,False,CA,,http://www.indeed.com/viewjob?jk=cddf73b60d2db964&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQs68okFVhmKHfSHv6bBAAUep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kdvn1bt94rl
283,Santa Barbara,Apeel Sciences,US,"Tue, 14 Feb 2017 18:06:08 GMT",False,"Santa Barbara, CA","Santa Barbara, CA",14 days ago,False,e01f7aa3ee03b450,Postharvest Application Specialist,34.42033,-119.6978,"indeed_clk(this,'4084');","We are committed to being a technological and environmental trailblazer at the interface between the agricultural, <b>materials</b> <b>science</b>, chemistry, biotechnology,...",Apeel Sciences,False,CA,,http://www.indeed.com/viewjob?jk=e01f7aa3ee03b450&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQs68okFVhmKHfSHv6bBAAUep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kdvn1bt94rl
284,San Luis Obispo,Revasum,US,"Wed, 15 Feb 2017 22:17:00 GMT",False,"San Luis Obispo, CA","San Luis Obispo, CA",13 days ago,True,f1583757ea4f5cb1,Applications Engineering Manager 2,35.28022,-120.65934,"indeed_clk(this,'4084');","<b>Materials</b> <b>science</b>, chemistry, mechanical engineering, physics. The Applications Engineering Manager balances an outward, or customer focus and an internal focus...",Indeed,False,CA,,http://www.indeed.com/viewjob?jk=f1583757ea4f5cb1&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQs68okFVhmKHfSHv6bBAAUep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kdvn1bt94rl
285,San Leandro,Precision Castparts Corp.,US,"Tue, 17 Jan 2017 23:01:39 GMT",False,"San Leandro, CA","San Leandro, CA 94577",30+ days ago,False,f23699e194dc200d,NDT Department Supervisor,37.717033,-122.15385,"indeed_clk(this,'4084');","Broad practical knowledge of RT &amp; PT inspection of mechanical, industrial, <b>materials</b> <b>science</b> engineering along with investment casting technology....",Precision Castparts Corp.,False,CA,,http://www.indeed.com/viewjob?jk=f23699e194dc200d&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQs68okFVhmKHfSHv6bBAAUep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kdvn1bt94rl
286,Menlo Park,"InVisage Technologies, Inc.",US,"Tue, 07 Feb 2017 13:03:31 GMT",False,"Menlo Park, CA","Menlo Park, CA",21 days ago,False,9cd423eab2b128ed,Quantum Film Materials Engineer,37.453297,-122.18132,"indeed_clk(this,'4084');","MS or PhD in Chemical Engineering, <b>Materials</b> <b>Science</b>, or Chemistry. Drive new <b>materials</b> from external suppliers....",StartUpHire,False,CA,,http://www.indeed.com/viewjob?jk=9cd423eab2b128ed&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQs68okFVhmKHfSHv6bBAAUep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kdvn1bt94rl
287,Cupertino,Amazon Corporate LLC,US,"Tue, 13 Dec 2016 23:03:25 GMT",False,"Cupertino, CA","Cupertino, CA",30+ days ago,False,bf9dd5bee9f17d43,Senior Optical Engineer,37.32143,-122.02747,"indeed_clk(this,'4084');","Bachelor's degree in Electrical Engineering, Optics, Physics, Computer Engineering and/or <b>Materials</b> <b>Science</b>. As a Senior Optical Engineer, you will engage with...",Amazon.com,False,CA,,http://www.indeed.com/viewjob?jk=bf9dd5bee9f17d43&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQs68okFVhmKHfSHv6bBAAUep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kdvn1bt94rl
288,Milpitas,"Nanosys, Inc.",US,"Wed, 16 Nov 2016 03:41:53 GMT",False,"Milpitas, CA","Milpitas, CA",30+ days ago,False,964b0052ce6911f3,Director of R&D - QLED Devices,37.425823,-121.90659,"indeed_clk(this,'4084');",An understanding of <b>materials</b> <b>science</b> and device physics as it applies to improving both device efficiency and lifetime....,"Nanosys, Inc.",False,CA,,http://www.indeed.com/viewjob?jk=964b0052ce6911f3&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQs68okFVhmKHfSHv6bBAAUep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kdvn1bt94rl
289,San Jose,IBM,US,"Tue, 22 Nov 2016 16:55:55 GMT",False,"San Jose, CA","San Jose, CA",30+ days ago,False,a2baa948a5734e97,"Hardware Developer Co-op - Tape Head & Channel Design-San Jose, CA",37.337914,-121.89011,"indeed_clk(this,'4084');","Pursuing an EE, Mechanical or <b>Materials</b> <b>Science</b> advanced degree, with interest in Magnetics and magnetic recording....",IBM,False,CA,,http://www.indeed.com/viewjob?jk=a2baa948a5734e97&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQs68okFVhmKHfSHv6bBAAUep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kdvn1bt94rl
290,Milpitas,Lumentum Operations LLC,US,"Tue, 14 Feb 2017 16:38:06 GMT",False,"Milpitas, CA","Milpitas, CA",14 days ago,False,132ca06af5a09a80,"Staff Failure Analysis and Reliability Engineer (Engineer Staff, Reliability/Test)",37.425823,-121.90659,"indeed_clk(this,'4084');",Education should be MS in <b>Materials</b> <b>Science</b> or. Is a market-leading manufacturer of innovative optical and photonic products....,Lumentum Operations LLC,False,CA,,http://www.indeed.com/viewjob?jk=132ca06af5a09a80&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQs68okFVhmKHfSHv6bBAAUep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kdvn1bt94rl
291,,"MNF Global, LLC",US,"Fri, 10 Feb 2017 22:07:23 GMT",False,"Orange County, CA","Orange County, CA",18 days ago,False,c27e0de23230cf5e,Patent Agent - Chemistry,33.697803,-117.76373,"indeed_clk(this,'4084');",The S. Cal office of a large firm seeks a Patent Agent to assist with patent preparation and prosecution matters. The ideal candidate will have 3-5 years of,Leopard Solutions,False,CA,,http://www.indeed.com/viewjob?jk=c27e0de23230cf5e&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQs68okFVhmKHfSHv6bBAAUep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kdvn1bt94rl
292,Irvine,MNF Global,US,"Sat, 18 Feb 2017 03:57:19 GMT",False,"Irvine, CA","Irvine, CA",11 days ago,False,864c7d8940a732c0,Patent Associate Attorney - Chemistry,33.667583,-117.81868,"indeed_clk(this,'4084');",Company Overview Law firm's S. Cal offices seeks an experienced patent prosecution associate that has a high level of chemistry related patent drafting and,MNF Global,False,CA,,http://www.indeed.com/viewjob?jk=864c7d8940a732c0&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQs68okFVhmKHfSHv6bBAAUep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kdvn1bt94rl
293,Redwood City,Citrine,US,"Tue, 24 Jan 2017 06:39:54 GMT",False,"Redwood City, CA","Redwood City, CA",30+ days ago,True,f2c7e34034245dd0,Senior Data Engineer,37.483517,-122.23627,"indeed_clk(this,'4084');","<b>Materials</b> <b>Science</b>, Chemistry, or related physical <b>science</b> expertise. Selecting, structuring, verifying, and processing large sets of <b>materials</b> <b>science</b> data from...",Citrine,False,CA,,http://www.indeed.com/viewjob?jk=f2c7e34034245dd0&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQs68okFVhmKHfSHv6bBAAUep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kdvn1bt94rl
294,Menlo Park,Pall,US,"Tue, 22 Nov 2016 01:59:44 GMT",False,"Menlo Park, CA","Menlo Park, CA",30+ days ago,False,00b7d7bc11a0aef7,Sr. Account Manager -BioPharm,37.453297,-122.18132,"indeed_clk(this,'4084');","Pall Corporation is a Fortune 1000 <b>materials</b> <b>science</b> and engineering company with the broadest filtration, separation and purification capabilities in the world...",AB Sciex Pte,False,CA,,http://www.indeed.com/viewjob?jk=00b7d7bc11a0aef7&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQs68okFVhmKHfSHv6bBAAUep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kdvn1bt94rl
295,Emeryville,Zymergen,US,"Wed, 08 Feb 2017 21:12:48 GMT",False,"Emeryville, CA","Emeryville, CA 94608",20 days ago,True,cbd59fb9d304986e,Senior Operations Analyst,37.84225,-122.29088,"indeed_clk(this,'4084');","Coursework in innovation process management and laboratory technology in <b>materials</b> <b>science</b> and engineering. These microbes, and the products they produce, have...",Zymergen,False,CA,,http://www.indeed.com/viewjob?jk=cbd59fb9d304986e&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQs68okFVhmKHfSHv6bBAAUep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kdvn1bt94rl
296,Redwood City,Citrine,US,"Mon, 12 Dec 2016 23:57:16 GMT",False,"Redwood City, CA","Redwood City, CA",30+ days ago,True,4cd6792c04c24ef7,Product Manager,37.483517,-122.23627,"indeed_clk(this,'4084');","Advanced degrees and degrees in fields related to <b>materials</b> <b>science</b>, chemistry, or chemical engineering preferred....",Citrine,False,CA,,http://www.indeed.com/viewjob?jk=4cd6792c04c24ef7&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQs68okFVhmKHfSHv6bBAAUep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kdvn1bt94rl
297,Santa Barbara,Apeel Sciences,US,"Tue, 14 Feb 2017 18:06:41 GMT",False,"Santa Barbara, CA","Santa Barbara, CA",14 days ago,False,b076059660dff1c9,Senior Operations Manager (Facilities),34.42033,-119.6978,"indeed_clk(this,'4084');","Bachelor’s or advanced degree in physical sciences, life sciences, engineering, <b>materials</b>, mathematics, computer <b>science</b>, or equivalent....",Apeel Sciences,False,CA,,http://www.indeed.com/viewjob?jk=b076059660dff1c9&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQs68okFVhmKHfSHv6bBAAUep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kdvn1bt94rl
298,Menlo Park,SLAC National Accelerator Laboratory,US,"Thu, 16 Feb 2017 03:34:28 GMT",False,"Menlo Park, CA","Menlo Park, CA",13 days ago,False,8bcb19308375ee7e,Proposal Administrator,37.453297,-122.18132,"indeed_clk(this,'4084');","The incumbent is a key contact and liaison with the <b>materials</b> <b>science</b>, chemistry and catalysis scientific user community, the institutions they represent, SSRL...",SLAC National Accelerator Laboratory,False,CA,,http://www.indeed.com/viewjob?jk=8bcb19308375ee7e&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQQs68okFVhmKHfSHv6bBAAUep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kdvn1bt94rl
